tweet_id,date,time,tweet_text,tweet_stemmed,tweet_lemmatized,tweet_lon,tweet_lat,author_position,label_10
9,8-24-2014,5:55:2,None,sr apg rgb exchang inform amp discuss potenti collabor rubyph hagupit cc indaytagala orla__murphi christywvi,sr apg rgb exchange information amp discus potential collaboration rubyph hagupit cc indaytagala orla__murphy christywvi,None,None,None,0
8,8-24-2014,6:10:21,None,warn signal decemb rubyph supertyphoon,warn signal december rubyph supertyphoon,None,None,None,0
0,8-24-2014,6:15:32,None,am hagupit st landfal nm ora citi e samar max knt cast track toward romblon,am hagupit st landfall nm oras city e samar max knts cast track towards romblon,None,None,None,0
3,8-24-2014,6:16:49,None,typhoon philippin,typhoon philippine,None,None,None,0
2,8-24-2014,6:18:21,None,earlier rubyremind rubyph take care alway guyz faith,earlier rubyreminders rubyph take care always guyz faith,None,None,None,0
5,8-24-2014,6:20:9,None,rt adgpi flood relief updat armi column deploy medic engin task forc armyrescu kashmirflood,rt adgpi flood relief update army column deploy medical engineer task force armyrescue kashmirfloods,None,None,None,0
5,8-24-2014,6:23:33,None,pmoindia chouhanshivraj narendramodi pti_new aajtak ask help kashmiri student flood situt see got,pmoindia chouhanshivraj narendramodi pti_news aajtak ask help kashmiri student flood situtation see get,None,None,None,0
1,8-24-2014,6:40:20,None,typhoon slam philippin million evacu manila reuter power typhoon roar easter,typhoon slam philippines million evacuate manila reuters powerful typhoon roar easter,None,None,None,0
3,8-24-2014,7:0:35,None,realli feel peopl vanuatu beauti countri devast hope good prayforthepacif cyclonepam,really feel people vanuatu beautiful country devasted hope good prayforthepacific cyclonepam,None,None,None,0
5,8-24-2014,7:8:45,None,pray alway god alway protect us Âª keep away calam _ rubyph,pray always god always protect u Âª keep away calamity _ rubyph,None,None,None,0
,8-24-2014,7:18:53,None,th grade news pam geller blind ironi sez jon stewart disgust jew planet ragingwingnut,th grade news pam geller blind irony sez jon stewart disgust jew planet ragingwingnuts,None,None,None,0
0,8-24-2014,7:27:53,None,rt nadeemmalik zarbeazb law amp order karachi islamabad flood rescu relief one must acknowledg great effort pakistan Ã£ Ã¢ Ã¢,rt nadeemmalik zarbeazb law amp order karachi islamabad flood rescue relief one must acknowledge great effort pakistan Ã£ Ã¢ Ã¢,None,None,None,0
0,8-24-2014,7:29:10,None,last world come togeth mh pray believ globalconcern,last world come together mh pray believe globalconcern,None,None,None,0
2,8-24-2014,7:38:35,None,hagupit eye disappear mean regain strength rubyph,hagupit eye disappear mean regain strength rubyph,None,None,None,0
1,8-24-2014,8:9:21,None,super typhoon lash philippin flee sanfrancisco,super typhoon lash philippines flee sanfrancisco,None,None,None,0
6,8-24-2014,8:15:17,None,latest kashmir flood debri remov uphil task take month ibnliv ibnlivekashmir floo indiannew,latest kashmir flood debris removal uphill task take month ibnlive ibnlivekashmir floo indiannews,None,None,None,0
7,8-24-2014,8:15:42,None,rt pib_india pmo offici contribut one day salari flood affect peopl jammu kashmir,rt pib_india pmo official contribute one day salary flood affect people jammu kashmir,None,None,None,0
2,8-24-2014,8:26:43,None,rt bbcnewsu hurrican odil hit beach resort mexico baja california peninsula mph wind Ã»_,rt bbcnewsus hurricane odile hit beach resort mexico baja california peninsula mph wind Ã»_,None,None,None,0
4,8-24-2014,8:47:50,None,calm storm keepsaf guy rubyph,calm storm keepsafe guy rubyph,None,None,None,0
0,8-24-2014,8:54:48,None,typhoon hagupit evacu step,typhoon hagupit evacuation step,None,None,None,0
3,8-24-2014,9:4:21,None,rt ndtv kashmirflood unit nation system stand readi help india pakistan,rt ndtv kashmirfloods unite nation system stand ready help india pakistan,None,None,None,0
8,8-24-2014,9:24:15,None,photo pack relief good prayforthephilippin typhoonrubi,photo pack relief good prayforthephilippines typhoonruby,None,None,None,0
,8-24-2014,9:47:55,None,toobachick approv pam done,toobachick approve pam do,None,None,None,0
2,8-24-2014,9:59:8,None,raw video hurrican odil make landfal mexico,raw video hurricane odile make landfall mexico,None,None,None,0
1,8-24-2014,10:28:11,None,thought philippin typhoon hagupit hit land island destroy haiyan last year,thought philippine typhoon hagupit hit land island destroy haiyan last year,None,None,None,0
1,8-24-2014,10:29:32,None,video allhand tacloban today help commun prepar super typhoon hagupit wind strong,video allhands tacloban today help community prepare super typhoon hagupit wind strong,None,None,None,0
4,8-24-2014,11:0:6,None,donat rs hikeapp free kashmir flood relief help everyon kashmir affect,donate rs hikeapp free kashmir flood relief help everyone kashmir affect,None,None,None,0
1,8-24-2014,11:4:17,None,mh fli crater case th dimens relativist entrap,mh fly crater case th dimension relativistic entrapment,None,None,None,0
0,8-24-2014,11:5:18,None,amsa search area km south west perth continu review rcc australia info becom avail mh,amsa search area km south west perth continue review rcc australia info become available mh,None,None,None,0
1,8-24-2014,11:15:29,None,rubyph may right place god also trust alreadi pray need trust,rubyph may right place god also trust already pray need trust,None,None,None,0
,8-24-2014,11:22:5,None,rt bdutt india extend help pakistan displac flood pok say pmoindia bound human,rt bdutt india extend help pakistan displace flood pok say pmoindia bound humanity,None,None,None,0
8,8-24-2014,11:45:5,None,rt ft india inadequ respons kashmir flood stoke separatist passion region,rt ft india inadequate response kashmir flood stoke separatist passion region,None,None,None,0
,8-24-2014,12:24:32,None,india bjpsamvad newsnat help kashmiri help last year flood victim uttra khand ask amp govt,india bjpsamvad newsnation help kashmiris help last year flood victim uttra khand ask amp govt,None,None,None,0
8,8-24-2014,12:25:59,None,vanuatu _ rt tropic cyclon pam becom categori storm slam vanuatu capit cnn,vanuatu _ rt tropical cyclone pam become category storm slam vanuatu capital cnn,None,None,None,0
3,8-24-2014,12:26:27,None,rt ndtv j amp ok flood one third jammu road network hit four bridg wash kashmirflood,rt ndtv j amp ok flood one third jammu road network hit four bridge wash kashmirfloods,None,None,None,0
7,8-24-2014,12:43:12,None,major evacu philippin brace typhoon hagupit half million peopl seek safeti ty,major evacuation philippine brace typhoon hagupit half million people seek safety ty,None,None,None,0
,8-24-2014,12:53:59,None,good saw pictur flood kashmir worst yet come plain subcontin ya allah reham,goodness saw picture flood kashmir worst yet come plain subcontinent ya allah reham,None,None,None,0
0,8-24-2014,13:9:15,None,updat cyclon slam northeast australia reuter,update cyclone slam northeast australia reuters,None,None,None,0
5,8-24-2014,13:11:43,None,rt faisal azfar alvi faisalazfaralvi pakistan news punjab govt declar flood emerg across provinc,rt faisal azfar alvi faisalazfaralvi pakistan news punjab govt declare flood emergency across province,None,None,None,0
2,8-24-2014,13:33:52,None,googl news typhoon hagupit hit philippin heavi rain concern cnn,google news typhoon hagupit hit philippine heavy rain concern cnn,None,None,None,0
8,8-24-2014,13:55:19,None,cyclonepam destruct storm slam vanuatu,cyclonepam destructive storm slam vanuatu,None,None,None,0
1,8-24-2014,13:55:43,None,rt aqpk pm nawazsharif well visit kashmir overse flood rescu relief lectur democraci unnecessari pmlÃ£ Ã¢ Ã¢,rt aqpk pm nawazsharif well visit kashmir oversee flood rescue relief lecture democracy unnecessary pmlÃ£ Ã¢ Ã¢,None,None,None,0
,8-24-2014,14:1:48,None,updat dolor eastern samar pleas share photo thank kindli dolor rubyph hagupit doloreseasternsamar hapitan,update dolores eastern samar please share photo thank kindly dolores rubyph hagupit doloreseasternsamar hapitan,None,None,None,0
7,8-24-2014,14:22:59,None,davidick mer diseas drug resist superbug caus coronaviru nicknam mer cov pandem highli unlik,davidicke mers disease drug resistant superbug cause coronavirus nickname mers cov pandemic highly unlikely,None,None,None,0
3,8-24-2014,14:26:47,None,power typhoon slam eastern philippin peopl flee safeti still haunt massiv death,powerful typhoon slam eastern philippine people flee safety still haunt massive death,None,None,None,0
,8-24-2014,14:28:38,None,philippin get earli tast typhoon hagupit,philippine get early taste typhoon hagupit,None,None,None,0
9,8-24-2014,14:46:18,None,rt abdmalekhussin peopl kashmir stay strong face flood prayer,rt abdmalekhussin people kashmir stay strong face flood prayer,None,None,None,0
0,8-24-2014,14:48:50,None,rt sangy congress want kashmir flood declar nation calam never demand uttarakhand flood congress anti hindu antiÃ£ Ã¢ Ã¢,rt sangy congress want kashmir flood declare national calamity never demand uttarakhand flood congress anti hindu antiÃ£ Ã¢ Ã¢,None,None,None,0
,8-24-2014,14:52:39,None,armi rescu pakistani golf team nepal ambassador srinagar flood,army rescue pakistani golf team nepal ambassador srinagar flood,None,None,None,0
5,8-24-2014,15:6:51,None,rt ddnewsbreak iaf helicopt action srinagar flood relief oper j amp ok kashmirflood,rt ddnewsbreaking iaf helicopter action srinagar flood relief operation j amp ok kashmirfloods,None,None,None,0
2,8-24-2014,15:27:57,None,alertnet massiv evacu typhoon hagupit near philippin,alertnet massive evacuation typhoon hagupit near philippine,None,None,None,0
3,8-24-2014,15:28:51,None,rubyph byeby chillin pablo yolanda basyang new friend rubi gt lt padung na,rubyph byebye chillin pablo yolanda basyang new friend ruby gt lt padung na,None,None,None,0
,8-24-2014,15:35:18,None,thousand still strand flood hit kashmir jaluotwizzl,thousand still strand flood hit kashmir jaluotwizzles,None,None,None,0
0,8-24-2014,15:45:33,None,rt mqmpunjabhous pictur mqm kkf flood relief activ sialkot punjab pakistan,rt mqmpunjabhouse picture mqm kkf flood relief activity sialkot punjab pakistan,None,None,None,0
4,8-24-2014,16:1:44,None,rt capitaltv_new pakistanflood flood flush snake threaten flood hit area detail watch pakistanat capitaltv,rt capitaltv_news pakistanfloods flood flush snake threaten flood hit area detail watch pakistanat capitaltv,None,None,None,0
4,8-24-2014,16:8:33,None,rt cblaguardia hagupit leav flood street tacloban today rubyph moveph,rt cblaguardia hagupit leave flood street tacloban today rubyph moveph,None,None,None,0
0,8-24-2014,16:8:43,None,rt maanimrankhan modi drown us flood send crore alli pmln pakistan need explain whereÃ£ Ã¢ Ã¢,rt maanimrankhan modi drown u flood send crore ally pmln pakistan need explain whereÃ£ Ã¢ Ã¢,None,None,None,0
8,8-24-2014,16:12:0,None,rt roflgandhi_ pakistani complain huge water inflow indian side caus flood bhai ab hum kya itn paani ki shikÃ£ Ã¢ Ã¢,rt roflgandhi_ pakistani complain huge water inflow indian side cause flood bhai ab hum kya itne paani ki shikÃ£ Ã¢ Ã¢,None,None,None,0
1,8-24-2014,16:16:20,None,initi damag assess hagupit expect first light pht stand support need identifi opwhipcrack,initial damage assessment hagupit expect first light pht stand support need identify opwhipcrack,None,None,None,0
,8-24-2014,16:18:11,None,tweet_text,tweet_text,None,None,None,0
8,8-24-2014,16:21:11,None,mad even happen rubyph,madness even happen rubyph,None,None,None,0
2,8-24-2014,16:25:42,None,wildpipm mvb_ cousin cebu citi amp famili manila stay safe everyon,wildpipm mvb_ cousin cebu city amp family manila stay safe everyone,None,None,None,0
,8-24-2014,16:38:53,None,tt philippin rubyph battlesph btswelcometothephilippin wordsmusicvideo jervi random call hagupit,tt philippine rubyph battlesph btswelcometothephilippines wordsmusicvideo jervy random call hagupit,None,None,None,0
9,8-24-2014,17:1:12,None,greater kashmir india lakh rescu flood hit jk def ministri,greater kashmir india lakh rescue flood hit jk def ministry,None,None,None,0
,8-24-2014,17:16:6,None,happen calbayog samar accord kuya kim rubyph get slower compar typhoon yolanda,happen calbayog samar accord kuya kim rubyph get slower compare typhoon yolanda,None,None,None,0
6,8-24-2014,17:17:4,None,calm cyclon sunset geraldton sky_hub skyporn everythinggeraldton geraldton nofilt theresacyclon Ã»_,calm cyclone sunset geraldton sky_hub skyporn everythinggeraldton geraldton nofilter theresacyclon Ã»_,None,None,None,0
4,8-24-2014,17:18:37,None,rt rahulpor pray flood victim get enough strength get tri time kashmirflood,rt rahulporal pray flood victim get enough strength get try time kashmirfloods,None,None,None,0
1,8-24-2014,17:21:8,None,rt bilalmahmooduk mt saleemuddinaa ahmadiyya muslim youth pakistan helpng flood victim without discrimin faith etc htÃ£ Ã¢ Ã¢,rt bilalmahmooduk mt saleemuddinaa ahmadiyya muslim youth pakistan helpng flood victim without discrimination faith etc htÃ£ Ã¢ Ã¢,None,None,None,0
3,8-24-2014,17:22:14,None,b_red_money followxfollow perth brace storm due cyclon new com au,b_red_money followxfollow perth brace storm due cyclone news com au,None,None,None,0
3,8-24-2014,17:40:32,None,moder rain wind liloan latest mswdo updat am famili evacu relief pack deploy rubyph via mayor dukefrasco,moderate rain wind liloan latest mswdo update am family evacuate relief pack deploy rubyph via mayor dukefrasco,None,None,None,0
,8-24-2014,17:52:5,None,rt dralexconcord bbcscinew pakistan india monsoon flood avert futur disast,rt dralexconcorde bbcscinews pakistan india monsoon flood avert future disaster,None,None,None,0
,8-24-2014,17:52:47,None,consolacion evacue provid food pack lgu recoreda continu done urg peopl coastal area evacu rubyph mediangbayan,consolacion evacuee provide food pack lgu recoreda continuously do urge people coastal area evacuate rubyph mediangbayan,None,None,None,0
,8-24-2014,18:4:36,None,pray tacloban citi __f _Ã¤ rubyph,pray tacloban city __f _Ã¤ rubyph,None,None,None,0
7,8-24-2014,18:19:29,None,typhoon hagupit begin danger trek across philippin deadli flood like startup entrepreneur idea,typhoon hagupit begin dangerous trek across philippine deadly flood likely startup entrepreneur idea,None,None,None,0
0,8-24-2014,18:40:26,None,philippin brace super typhoon hagupit usa today typhoon,philippine brace super typhoon hagupit usa today typhoon,None,None,None,0
4,8-24-2014,19:13:27,None,rt time satellit imag show jammu kashmir submerg underwat flood photo digitalglob Ã¢ Ã¢,rt time satellite image show jammu kashmir submerge underwater flood photo digitalglobe Ã¢ Ã¢,None,None,None,0
9,8-24-2014,19:19:17,None,hashtag walangpasok trend,hashtag walangpasok trend,None,None,None,0
9,8-24-2014,19:33:22,None,mh found watch live cnn utet,mh find watch live cnn utet,None,None,None,0
1,8-24-2014,19:41:31,None,scientist find mer viru antibodi may lead treatment,scientist find mers virus antibody may lead treatment,None,None,None,0
,8-24-2014,19:47:41,None,freemalaysiatoday chili sauc rescu malaysian strand kashmir flood use chili sauc attrac,freemalaysiatoday chili sauce rescue malaysian strand kashmir flood use chili sauce attrac,None,None,None,0
7,8-24-2014,19:47:53,None,rt kyayaarkuchbi hindu r welcom home jammu rescu kashmir flood muslim fuck dm u need shelter,rt kyayaarkuchbi hindu r welcome home jammu rescue kashmir flood muslim fuck dm u need shelter,None,None,None,0
1,8-24-2014,19:48:28,None,rt naqui_ harmoni amid despair mosqu kashmir give shelter hindu displac flood madrassa preach Ã¢ Ã¢,rt naqui_s harmony amid despair mosque kashmir give shelter hindu displace flood madrassa preach Ã¢ Ã¢,None,None,None,0
5,8-24-2014,19:48:36,None,latest clapway cyclonepam rip vanuatu island nation,latest clapway cyclonepam rip vanuatu island nation,None,None,None,0
4,8-24-2014,19:52:49,None,cyclon pam hit vanuatu peopl risk categori tropic storm,cyclone pam hit vanuatu people risk category tropical storm,None,None,None,0
2,8-24-2014,20:13:16,None,hope storm hit villag scare say yo anton evacu centr typhoonhagupit,hope storm hit village scar say yo anton evacuation centre typhoonhagupit,None,None,None,0
,8-24-2014,20:13:22,None,deadli middl east respiratori viru surg continu saudi arabia mer,deadly middle east respiratory virus surge continue saudi arabia mers,None,None,None,0
4,8-24-2014,20:19:50,None,typhoon come keep safe everyon god us prayforthephilippin,typhoon come keep safe everyone god u prayforthephilippines,None,None,None,0
6,8-24-2014,20:49:20,None,kashmir flood disast kashmirflood kashmirfe kashmirrelief,kashmir flood disaster kashmirfloods kashmirfeed kashmirrelief,None,None,None,0
,8-24-2014,20:50:46,None,rt nadeemmalik million affect flood pakistan,rt nadeemmalik million affected flood pakistan,None,None,None,0
,8-24-2014,20:54:0,None,typhoon hagupit savag attack philippin,typhoon hagupit savagely attack philippine,None,None,None,0
5,8-24-2014,21:0:25,None,afp rise saudi death toll mer fuel public fear,afp rise saudi death toll mers fuel public fear,None,None,None,0
0,8-24-2014,21:21:30,None,cold never bother anyway lol rubyph,cold never bother anyway lol rubyph,None,None,None,0
6,8-24-2014,21:26:56,None,mer watch saudi death top mer,mers watch saudi death top mers,None,None,None,0
8,8-24-2014,21:27:13,None,hagupit power outag hit northern eastern samar leyt typhoon bear coast,hagupit power outage hit northern eastern samar leyte typhoon bear coast,None,None,None,0
,8-24-2014,21:30:30,None,tweet_text,tweet_text,None,None,None,0
4,8-24-2014,21:37:7,None,resid seek shelter cyclon pam bear vanuatuth coastlin near melsisihcregan,resident seek shelter cyclone pam bear vanuatuthe coastline near melsisihcregan,None,None,None,0
3,8-24-2014,21:57:2,None,help make happen hagupit super typhoon recoveri fund indiegogo help save live,help make happen hagupit super typhoon recovery fund indiegogo help save life,None,None,None,0
4,8-24-2014,21:57:29,None,okay hear casualti samar due rubyph hagupit tsk detail later,okay hear casualty samar due rubyph hagupit tsk detail later,None,None,None,0
,8-24-2014,22:5:41,None,rt timesnow volunt step help victim j amp ok flood kashmirflood,rt timesnow volunteer step help victim j amp ok flood kashmirfloods,None,None,None,0
0,8-24-2014,22:19:13,None,thousand still strand flood hit kashmir least dead divid himalayan region part p,thousand still strand flood hit kashmir least dead divide himalayan region part p,None,None,None,0
,8-24-2014,22:28:56,None,saudi arabia ministri health report sixteen new mer cov case april edit,saudi arabia ministry health report sixteen new mers cov case april edit,None,None,None,0
1,8-24-2014,22:31:36,None,instead blame pilot wait lot pressur find answer mh noth beat fact,instead blame pilot wait lot pressure find answer mh nothing beat fact,None,None,None,0
,8-24-2014,22:44:47,None,keep safe everyon northern luzon still good condit keep pray kababayan southern part rubyph,keep safe everyone northern luzon still good condition keep pray kababayans southern part rubyph,None,None,None,0
9,8-24-2014,22:55:47,None,j amp ok flood armi hospit srinagar run power critic ill icu patient evacu srinagar kashmirflood,j amp ok flood army hospital srinagar run power critically ill icu patient evacuate srinagar kashmirfloods,None,None,None,0
7,8-24-2014,22:59:49,None,watch gma news rubyph,watch gma news rubyph,None,None,None,0
8,8-24-2014,23:14:51,None,rt tterindia dear rupasubramanya pm modi gave cr kashmir flood public money jasodaben fix depost,rt tterindia dear rupasubramanya pm modi give cr kashmir flood public money jasodaben fix depost,None,None,None,0
9,8-24-2014,23:27:3,None,want detail new mersÃ¥Ãªcas,want detail new mersÃ¥Ãªcases,None,None,None,0
6,8-24-2014,23:27:46,None,heard anyth miss malaysian plane definit someth super fishi gone mh,heard anything miss malaysian plane definitely something super fishy go mh,None,None,None,0
0,8-24-2014,23:40:10,None,rt radiopakistan pm visit flood hit area sialkot,rt radiopakistan pm visit flood hit area sialkot,None,None,None,0
,8-24-2014,23:48:15,None,tweet_text,tweet_text,None,None,None,0
5,8-25-2014,0:1:1,None,rt aqpk pm nawazsharif well visit kashmir overse flood rescu relief lectur democraci unnecessari pmlÃ£ Ã¢ Ã¢,rt aqpk pm nawazsharif well visit kashmir oversee flood rescue relief lecture democracy unnecessary pmlÃ£ Ã¢ Ã¢,None,None,None,0
2,8-25-2014,0:10:52,None,ancalert electr zumarraga samar still windi rubyph,ancalerts electricity zumarraga samar still windy rubyph,None,None,None,0
1,8-25-2014,0:11:52,None,rt firstpostin pakistan readi help india whatev way possibl mitig suffer peopl affect j amp ok flood nÃ£ Ã¢ Ã¢,rt firstpostin pakistan ready help india whatever way possible mitigate suffering people affect j amp ok flood nÃ£ Ã¢ Ã¢,None,None,None,0
3,8-25-2014,0:19:8,None,rubyph power line pole medellin pedro amp curva bogo mahawak road still passabl via cebugovph,rubyph power line pole medellin pedro amp curva bogo mahawak road still passable via cebugovph,None,None,None,0
,8-25-2014,0:37:57,None,rt ahsan_jehangir Ã£ Ã¢ Ã¥ faizanlakhani pictur explain flood situat wazirabad pakistanflood pakistan Ã£ Ã¢ Ã¢,rt ahsan_jehangir Ã£ Ã¢ Ã¥ faizanlakhani picture explain flood situation wazirabad pakistanfloods pakistan Ã£ Ã¢ Ã¢,None,None,None,0
,8-25-2014,0:52:35,None,rt faisal azfar alvi faisalazfaralvi pakistan news punjab govt declar flood emerg across provinc,rt faisal azfar alvi faisalazfaralvi pakistan news punjab govt declare flood emergency across province,None,None,None,0
0,8-25-2014,1:7:52,None,mwc news thousand flee hagupit hit philippin peopl evacu coastal area alreadi devast,mwc news thousand flee hagupit hit philippine people evacuate coastal area already devastate,None,None,None,0
3,8-25-2014,1:15:25,None,jesu name rubyph prayforvisaya,jesus name rubyph prayforvisayas,None,None,None,0
0,8-25-2014,1:27:59,None,kashmiri give live valley peopl savelif flood shelter food,kashmiries give life valley people savelife flood shelter food,None,None,None,0
,8-25-2014,1:40:22,None,rubyph hagupit aftermath tacloban am ph time sunday newsph,rubyph hagupit aftermath tacloban am ph time sunday newsph,None,None,None,0
4,8-25-2014,1:44:19,None,Ã»Ã¯ wawam joint typhoon warn centr warn rubyph forecast exit farther south metro manila stay safe,Ã»Ã¯ wawam joint typhoon warn centre warn rubyph forecast exit far south metro manila stay safe,None,None,None,0
6,8-25-2014,2:10:46,None,flee super typhoon hagupit approach philippin mph wind god save hagupit,flee super typhoon hagupit approach philippine mph wind god save hagupit,None,None,None,0
2,8-25-2014,2:13:33,None,met mani wonder folk erromango report vanuatu hold firm pastor robbi everybodi els tcpam,meet many wonderful folk erromango report vanuatu hold firm pastor robbie everybody else tcpam,None,None,None,0
